index,index,text
1059,1059,""" As a black , female family physician , I see the realities of America ’ s massive racial health disparities every day . …"
1060,1060,"If this situation isn ’ t a red flag for our current dysfunctional and wasteful health care system , frankly , I don ’ t know what is ."
1061,1061,Our campaign is about bringing millions of people into the political process for the first time . It is about build …
1062,1062,We ' re going to # EliminateMedicalDebt . How would that change your life ?
1063,1063,We need to cancel rent and cancel mortgages for the duration of this crisis .
1064,1064,In order to beat Donald Trump we are going to need the largest voter turnout in the history of our country . Mr . Blo …
1065,1065,This is the issue : Does the Democratic Party have the guts to stand up to corrupt and greedy insurance companies th …
1066,1066,"Joe Biden said not a single scientist supported my climate plan . Well , Joe , you ’ re wrong . Scientists agree : we need …"
1067,1067,We have an affordable housing crisis and Trump is making it much worse . That is why today we are proposing the mos …
1068,1068,It is not Congress that regulates the pharmaceutical industry . It is the pharmaceutical industry that regulates Congress .
1069,1069,Even a Fox News audience agrees that our progressive ideas are not radical . These are the ideas we need to bring to …
1070,1070,""" On day one of his administration , Sanders will help us return to the timeliness principles that made our country a …"
1071,1071,We must reset the partnership between the federal government and Tribal Nations by putting land – and control of th …
1072,1072,"In 2017 , 10 , 000 people died waiting for Social Security Disability Insurance . Instead of addressing this crisis , T …"
1073,1073,Anybody who thinks you can make the changes this country needs without standing up to the greed and corruption of the 1 % is sorely mistaken .
1074,1074,"While Trump wants to use health care as a weapon to advance a racist and xenophobic agenda , we are going to guarant …"
1075,1075,Students : Join Bernie 2020 staff and surrogates on our HBCU tour this week as part of our HBCU Organizing Program . …
1076,1076,Rev . Joseph Lowery was a titan of civil rights . He leaves behind an incredible legacy of fighting for justice that …
1077,1077,"Check the polls , @ MikeBloomberg . # DemDebate"
1078,1078,"My father came to America as a refugee without a nickel in his pocket , to escape widespread anti - Semitism and find …"
1079,1079,"If you believe in a government that works for all of us , not just Mike Bloomberg , Donald Trump and other billionair …"
1080,1080,You should be able to leave a job or a marriage without fear of losing your health insurance . Medicare for All means safety and security .
1081,1081,"My father came to America at 17 without a nickel , speaking no English . He grew up to be the proudest American you e …"
1082,1082,"We are going to guarantee every American the treatment they need — with no co - pays , deductibles , or premiums — through …"
1083,1083,We are the only major country not to guarantee paid sick leave . That is a public health issue . It is an economic …
1084,1084,"Today , I am very proud to share with you some extraordinary news : our campaign has received more than 5 million ind …"
1085,1085,"Today , HHS Secretary Alex Azar wouldn ' t guarantee that a coronavirus vaccine would be affordable to all . Under the …"
1086,1086,The Walton family is the wealthiest family in America with a net worth of nearly $ 200 billion . It ' s time for the Wa …
1087,1087,"If we stand together and build an unprecedented grassroots movement , then I have no doubt in my mind that we will w …"
1088,1088,Join us in Texas this weekend as we continue the political revolution and build our movement to defeat Trump ! El P …
1089,1089,I very much hope that Major League Baseball and Minor League Baseball can resolve their differences and maintain pr …
1090,1090,"In the wealthiest country in history , it ' s unacceptable that public schools are crumbling . The @ VoteYesforMPS and …"
1091,1091,The @ michigandaily Editorial Board understands this election will impact nearly every aspect of our nation ' s future …
1092,1092,"It will be easy to feel like we are in this alone , or that we must only worry about ourselves and let everyone else …"
1093,1093,Rejoining the Paris Agreement ain ' t enough . The issue now is whether we save the planet for our children and grand …
1094,1094,"President Obama : Medicare for All is a "" good idea . "" I agree . # DemDebate"
1095,1095,# EliminateMedicalDebt
1096,1096,"“ Every time , whether it comes to health care , whether it comes to housing , whether it comes to a job that pays a li …"
1097,1097,Real change never takes place from the top on down . Real change never takes place from an oligarchy controlled by …
1098,1098,"Congratulations to San Francisco for taking this important step . When we are in the White House , we will end cash b …"
1099,1099,"Trump makes decisions impulsively , without explanation or congressional consultation . I believe strongly that a key …"
1100,1100,"“ We should be dangerous to injustice . . . We should be dangerous to a system that treats us less than we deserve . "" – …"
1101,1101,➡ ️ Our average donation : $ 19 ➡ ️ Most common profession : Teachers ➡ ️ Over 1 million donors ➡ ️ 99 . 9 % can give again …
1102,1102,Thank you Utah !
1103,1103,"We started this morning about 135 , 000 donations short of our 5 million donation goal . That may seem like a lot — a …"
1104,1104,The most common employer of our donors : Walmart The most common profession of our donors : Teachers This is a camp …
1105,1105,We are excited to announce the launch of our National Asian and Pacific Islanders for Bernie organizing program ! Jo …
1106,1106,"The American people have had enough . They are sick and tired of profitable corporations like Amazon , General Motor …"
1107,1107,"I ' m so glad to have @ alaw202 on our side in the fight to expand Social Security , lower prescription drug costs , and …"
1108,1108,We will guarantee every American the right to a secure retirement and expand and improve Medicare to include dental …
1109,1109,A handful of billionaires have spent hundred of millions of dollars buying elections and politicians . Not our camp …
1110,1110,"Interesting , I ’ d like more justices like Ruth Bader Ginsburg and Sonia Sotomayor ."
1111,1111,"The people want the right to a green , affordable home . And together , that is exactly what we are going to guarantee …"
1112,1112,"I ' m feeling pretty energized , but I still can ' t make 5 million calls on my own . That ' s where you come in . Can you …"
1113,1113,"In the United States of America , the wealthiest country in the history of the world , one illness or disease should …"
1114,1114,"We ’ ve got the momentum . The political establishment and billionaire class know it . If our movement stands together , …"
1115,1115,We ' re taking on the entire damn 1 % on this campaign . They may have the money . But we have the people . We can buil …
1116,1116,We need to provide emergency unemployment assistance to anyone who loses their job through no fault of their own .
1117,1117,Our Green New Deal is the most aggressive and comprehensive plan to deal with the climate crisis introduced by any …
1118,1118,The only way we will win is with an unprecedented grassroots movement to stand up to the billionaire class . Can yo …
1119,1119,"Please join me at 11 : 45 a . m . ET for a special message to our supporters , live on our social media and"
1120,1120,Solving the climate crisis will not be easy . We have to take on the immense power of the fossil fuel industry . But …
1121,1121,"Tonight , tune in to at 7 p . m . ET for a livestream on the disproportionate impact of coronav …"
1122,1122,This is what I mean by a rigged economy : Millions of Americans are falling into debt because they can ' t afford the …
1123,1123,"We are going to end , once and for all , the broken and racist criminal justice system in America today . # BerniesBack"
1124,1124,I wish I could say we could address our climate crisis with a few tweaks at the edges . I can ' t honestly say that . …
1125,1125,"The Constitution is very clear : It is Congress , not the president , who decides when we go to war . Congress must do …"
1126,1126,We ' re up against : - The fossil fuel industry - Big pharma - Insurance companies - The military industrial complex - The …
1127,1127,"When people stand together and fight , we win . Thank you to the @ womensmarch for inspiring people to get involved in …"
1128,1128,"I don ’ t need a super PAC . We are running a campaign of the working class , by the working class and for the working class of this country ."
1129,1129,We are back on the road in Iowa ! Join us on our End Corporate Greed Tour today and tomorrow : Marshalltown : …
1130,1130,"When Donald Trump gets $ 800 million in tax breaks and subsidies to build luxury condominiums , thats socialism for t …"
1131,1131,"We have got to legalize marijuana , expunge past marijuana convictions and end the failed War on Drugs ."
1132,1132,Some of the people on stage think that we should not take on the pharmaceutical industry and the health insurance i …
1133,1133,I don ' t think it ' s radical to say that you should not have to declare bankruptcy or lose your house because you got cancer .
1134,1134,"Alabama , Maine , Massachusetts , Oklahoma and Tennessee ! You have TWO HOURS left until polls close at 7 p . m . CT / 8 p . m …"
1135,1135,"Walmart ’ s CEO made 1 , 076 times more than the median Walmart worker last year . The Walton family makes $ 70 , 000 a mi …"
1136,1136,Millions of undocumented people in America should not be living in fear that they or their loved ones will be depor …
1137,1137,Our path to victory is not through big money . It ’ s through millions of people chipping in what they can before toni …
1138,1138,Jane and I would like to wish a happy and peaceful Hanukkah to all those who are celebrating around the world this week .
1139,1139,"In 1995 , I was on the House floor fighting the GOP ’ s efforts to cut Social Security . 5 days later , Joe Biden gave a …"
1140,1140,"Unlike Trump , I do not believe this country is about terrorizing 11 million undocumented people and throwing them o …"
1141,1141,I am proudly from the working class and I will be a president for the working class .
1142,1142,"Tomorrow , we ' re launching a new strategy to bring our campaign to victory . But I cannot do it alone . This is what …"
1143,1143,"This country needs a whole lot of things , but one thing that we do not need is another war . We ’ ve got enough of those ."
1144,1144,What ' s included under Medicare for All : ➡ ️ Dental care ➡ ️ Eyeglasses ➡ ️ Hearing aids What ' s not included under Medica …
1145,1145,Mensaje importante para los votantes de Nevada : Si vota temprano DEBE seleccionar tres opciones en su boleta o su v …
1146,1146,It has never made sense to me that a tiny group of people should have incredible wealth and power in America while …
1147,1147,"In the 1950s , CEOs made 20 times more than their median employees . Last year , they made 287 times more . We ' re goi …"
1148,1148,Let me repeat a warning I gave in 2002 : “ War must be the last recourse in our international relations . And as a car …
1149,1149,"“ Now that I ’ m a member of Congress , I see and have experienced the immense amount of pressure there is to conform , …"
1150,1150,I believe in the young people of this country and their power to transform America .
1151,1151,The Federal Reserve estimates that upwards of 47 million people could lose their jobs . That means tens of million …
1152,1152,"Together , we are going to bring millions of people together to build a vibrant democracy that is based on racial , s …"
1153,1153,Private insurance companies and drug companies will spend outrageous amounts of money trying to defeat us . That is …
1154,1154,The billionaire class has incredible wealth and power . We ' re going to win this election anyway because we have some …
1155,1155,Two weeks ago Jeff Bezos added $ 13 billion to his wealth in 15 minutes . $ 13 billion in 15 minutes . Think about th …
1156,1156,I have been criticized for introducing the most sweeping climate change proposal in the history of the United State …
1157,1157,"I ' m very old fashioned . I think democracy is about one person , one vote , not billionaires buying elections ."
1158,1158,We will put a moratorium on deportations and break up ICE so that no family has to live in terror of losing their l …
1159,1159,"Michael Bloomberg has no problem spending $ 7 MILLION a day so he can buy the presidency . Meanwhile , half our peopl …"
1160,1160,You can ' t be an American company and not pay American taxes . We ' re going to repeal ALL of Trump ' s outrageous corpor …
1161,1161,"I simply do not accept a situation where , in the richest country on Earth , our people are afraid to go to the emerg …"
1162,1162,"If you feel like our political system doesn ' t work for you , now is the time to join us in our fight . Together we a …"
1163,1163,"This Sunday , join @ IlhanMN and I at our rally in Minneapolis ! Help us show Trump and the rest of the billionaire cl …"
1164,1164,"When we win the Democratic nomination and defeat Donald Trump , we will transform our political system by rejecting …"
1165,1165,Right now 45 million Americans are being crushed under the weight of $ 1 . 6 trillion in student debt . We ' re not goin …
1166,1166,I refuse to leave our grandchildren a planet that is not healthy and habitable . We need a Green New Deal .
1167,1167,Jeff Bezos is the wealthiest person in the world . Amazon pays $ 0 in federal income taxes . Yet Bezos refuses to prot …
1168,1168,"In under 3 years , the United States restructured the entire economy in order to win World War II and defeat fascism …"
1169,1169,Incremental change is not enough . We are going to enact a Green New Deal because we have no other option if we want …
1170,1170,I am disgusted that health insurance companies want to profit off the pandemic . Spending hundreds of billions on CO …
1171,1171,We cannot continue to act as though it is normal when Americans must spend as much as a third of their income on he …
1172,1172,We are not only going to legalize marijuana ; we are going to expunge past convictions for marijuana possession . Tha …
1173,1173,"Our campaign is about doing something different . It ' s about lifting up the voices , struggles and power of working p …"
1174,1174,The members of @ ATUComm have once again proven why unions are so essential to workers . They went on strike for 84 d …
1175,1175,"I was honored to join the young people of Iowa , @ sunrisemvmt , @ usclimatestrike and thousands more around the world …"
1176,1176,This veteran was deported after six years of service . That is not what our country should ever be about . I will e …
1177,1177,Some say that investing in a Green New Deal is not very practical . I think it is not very practical to allow millio …
1178,1178,"How did it happen that after spending twice as much per person on health care as other major countries , we still ha …"
1179,1179,NOW : Campaign Manager @ fshakir is live in Iowa to kick off the new year with an update for supporters on our path t …
1180,1180,"HBCU students have always led in the fight for justice , and we need their help to transform this country . Sign up t …"
1181,1181,This holiday season take a moment to think of the postal workers who are working incredibly hard . Trump wants to p …
1182,1182,Trump thinks he can win re - election by dividing our country up . He is dead wrong . We will beat him by bringing our …
1183,1183,"Transdev cannot continue to put profits over people . Cinder Bed Road workers deserve fair pay , workplace protection …"
1184,1184,I will never stop fighting for justice for all people . Chip in any amount to get this sticker :
1185,1185,"“ We need a leader that stands next to the people and not in front of the people , and is really listening to what we …"
1186,1186,"One year from today , we ' re going to defeat Donald Trump ."
1187,1187,"Thank you , @ AdyBarkan ! Together , we are going to make health care a right to all our people like every other major …"
1188,1188,""" Sanders is the only 2020 presidential candidate who has spent a lifetime addressing the social ills and injustices …"
1189,1189,"Together , we will build a movement to reject divisiveness and all forms of racism and discrimination , including anti - Semitism ."
1190,1190,"Of the states voting today , these states have same - day voter registration : ✅ California ✅ Colorado ✅ Maine ✅ Minnesota …"
1191,1191,Now is not the time to allow large corporations to take advantage of this horrific crisis by profiteering and rippi …
1192,1192,"Tonight , we have a major FEC deadline at midnight . Super Tuesday is in just three days . Now more than ever we need …"
1193,1193,"If we ' re going to win , we need you to reach out to people you know and make sure they turn out to vote . Your friend …"
1194,1194,"Thanks to grassroots groups like @ OrgFlorida , Orlando voters chose people over corporations , defeated big money int …"
1195,1195,Medicare for All ends all premiums . Medicare for All ends all deductibles . Medicare for All ends all co - pays . And …
1196,1196,Maybe it ' s time for the working class to have a little bit of power instead of Pete Buttigieg ' s billionaire donors .
1197,1197,We say to Michael Bloomberg and every other billionaire : You ain ' t gonna buy this election . Those days are over .
1198,1198,A great nation is not judged by the size of its corporate tax breaks . It ' s judged by how it treats its most vulner …
1199,1199,In this time of crisis it is up to us to stand up for working people everywhere . Join our virtual town hall with st …
1200,1200,We need a huge number of people making calls to voters ahead of Super Tuesday on March 3 . Will you get on the phone …
1201,1201,"This should be a country that works for working people , not just the billionaire class and wealthy campaign contrib …"
1202,1202,Instead of giving billionaires tax breaks we are going to guarantee free school meals to every child in America .
1203,1203,"We need a vaccine that is available to all , not just those who can afford it . Let me be clear : it has never been m …"
1204,1204,I ' m so excited to have @ AOC join us at our rally in New York this weekend . Help us show the powerful special intere …
1205,1205,Today is a sad day for democracy .
1206,1206,"We need a lot of donations to keep up with our opponents who have wealthy donors giving $ 2 , 800 max - out checks . So w …"
1207,1207,"Just as in Iowa , our grassroots supporters have knocked on hundreds of thousands of doors in New Hampshire , and tha …"
1208,1208,I am willing to fight for someone I don ' t know – to make sure everyone gets the health care they need without going …
1209,1209,"I stand with the Comanche and all Native Americans in the struggle to protect their treaty and sovereign rights , ad …"
1210,1210,I am proud to support the @ UAW workers who are standing up to the greed of GM . Our message to GM is a simple one : E …
1211,1211,Here is my promise : when we are in the White House we will fight to make sure that no one in America goes bankrupt …
1212,1212,"Imagine going to the hospital , getting treatment you need and never getting a bill for it or having to pay an insur …"
1213,1213,We will not dismantle or privatize the VA . We will expand and improve the VA . # VeteransDay
1214,1214,The cruel indignity of not being able to afford health care is an experience that knows no color boundaries . But i …
1215,1215,"We are in the middle of a climate emergency . Our Green New Deal , which will create 20 million good - paying jobs , is …"
1216,1216,FLORIDA : Today is the LAST DAY to register for the Democratic primary . You must register as a Democrat to vote in t …
1217,1217,The federal minimum wage at the beginning of the decade vs . the federal minimum wage at the end of the decade . We …
1218,1218,We are the only campaign with more donors and donations than Trump .
1219,1219,It ' s an honor to be endorsed by the Yemeni American News . We ' re building a movement in Michigan and across the coun …
1220,1220,"Instead of bailing out the health care insurance industry during this crisis , Medicare should be required to pay al …"
1221,1221,Happy birthday @ AOC ! You are changing this country by having the courage to stand up to the rich and powerful . Toge …
1222,1222,"Iowa , caucuses are starting soon . Make sure you have the right location at or call or text …"
1223,1223,"Don ' t miss your shot to make a donation before our big FEC deadline at midnight . Chip in $ 5 , $ 10 or $ 27 now : …"
1224,1224,The security officers who keep Downtown Detroit ' s billion - dollar buildings safe are struggling to support their fam …
1225,1225,"We must never forget that we are only as healthy as the least insured among us . When one of us gets sick , all of us …"
1226,1226,"If we organize and stand together , we can win California . Make sure you ' re properly registered to vote in Californi …"
1227,1227,Illinois : You have until 5 p . m . today to request a vote by mail ballot . It only takes a few minutes to apply .
1228,1228,The men who murdered Ahmaud Arbery must be held accountable and there must justice for Ahmaud ' s family . There is no …
1229,1229,"The Iowa caucus is just three days away and now , more than ever , is the time to get involved and stand against Trum …"
1230,1230,The outrageous abuse taking place at Glenwood and Woodward Resource Centers under Gov . Reynolds ’ administration mus …
1231,1231,The ideas I am talking to you about didn ' t come to me yesterday . These are ideas that I have fought for my entire l …
1232,1232,Tomorrow the votes may not be there to impeach Trump . But I ' m absolutely confident that in November the votes will …
1233,1233,Thank you Colorado !
1234,1234,We need a clean Carcieri fix to reaffirm the authority of the Secretary of the Interior to take land into trust for …
1235,1235,"We must make sure that the checks from the first stimulus package get to people as quickly as possible . Next , we mu …"
1236,1236,"No , Joe . The "" establishment "" are the 60 billionaires who are funding your campaign and the corporate - funded super P …"
1237,1237,Thank you @ immissmajor ! I ' m proud to stand with you in the fight for justice and dignity for all .
1238,1238,""" Medicare for all who want it "" leaves in place a system designed to make huge profits for drug and insurance compan …"
1239,1239,Our infrastructure is crumbling . Half our people live paycheck to paycheck . 87 million are uninsured or underinsure …
1240,1240,"The primary goal of a criminal justice system should not be punishment , but whenever possible , rehabilitation . Whe …"
1241,1241,No more endless wars .
1242,1242,We are the only campaign with more donations than Trump and that is exactly why we are going to defeat him and tran …
1243,1243,"Amazon is one of the largest corporations in the world , but it paid $ 0 in federal income taxes . It ' s owned by Jeff …"
1244,1244,Marijuana should be legal .
1245,1245,"Trump says the economy is doing "" great . "" Three people own more wealth than the bottom half of Americans . That ’ s n …"
1246,1246,"From Little Rock to Houston , our campaign stands with the educators , parents and communities fighting against the d …"
1247,1247,We need a homes guarantee and a national rent control standard . Read my plan here :
1248,1248,"We ' ve been told over and over that Medicare for All is "" too radical . "" I think it ' s radical to have a health care s …"
1249,1249,Everyone deserves the dignity of a $ 15 minimum wage and a union . I stand with @ SEIU as they fight for this in Virgi …
1250,1250,"In 1979 students paid $ 500 a year in today ' s dollars to attend Cal State University . Today they pay $ 7 , 300 . We ' re …"
1251,1251,"It was a special honor to be at Morehouse College today , to look out at the statue of Dr . King and to be joined by …"
1252,1252,"If you ' re not in New Hampshire , the most important thing you can do for our campaign right now is make phone calls …"
1253,1253,Corporations and the ultra - rich already had too much power in Washington . Trump made it even worse . We are going to …
1254,1254,"If it ' s not Trump , we ' re gonna beat Mike Pence ."
1255,1255,I ’ ve gone to too many funerals in my own state . I ’ ve talked to too many mothers who ’ ve lost their kids in war . I ’ ve …
1256,1256,To prevent the collapse of the economy is far more humane and cost effective than rebuilding the economy after it c …
1257,1257,"It ' s simple : our campaign is about taking on the powerful , wealthy special interests in order to help working people ."
1258,1258,“ Senator Sanders recognizes that we need a movement that is not simply great policies that are going to get us to t …
1259,1259,"Here ’ s a prediction : we are going to win , pass a Green New Deal , and criminally prosecute the fossil fuel executive …"
1260,1260,Wishing a peaceful and safe Ramadan to our Muslim family across the country and the world . # RamadanMubarak
1261,1261,I have walked more picket lines in my life than all of my opponents combined . That ' s what I do .
1262,1262,The health insurance lobbyists who profit off of our broken health care system are scared because the American peop …
1263,1263,Before we create a Space Force we should make sure everyone has health care .
1264,1264,I ' m proud to have opposed all of Trump ’ s military budgets .
1265,1265,"Frontline workers — including grocery and pharmacy workers , warehouse workers , medical personnel , farmworkers , food p …"
1266,1266,We incarcerate 2 . 2 million people — more than any country on Earth . People leaving prisons and jails then face enorm …
1267,1267,I have a message for the top 1 % and the large profitable corporations in this country : Enjoy the massive tax break …
1268,1268,I stand with Byron Allen and @ KillerMike . No company is above the law in our fight to end racial discrimination .
1269,1269,"We have an opportunity to tell our grandkids that we took on one of the greatest challenges humanity has seen , defe …"
1270,1270,"It ' s nine days until the Iowa caucuses , and it looks like our opponents are pretty nervous that we ' re going to win . …"
1271,1271,"Corporations that outsource American jobs , pay workers starvation wages and bust unions should not expect to get an …"
1272,1272,"I am honored to have the endorsement of @ UniteHereLocal8 . Together , with unions like @ UNITEHERE , we will expand the …"
1273,1273,"In 2015 Michael Bloomberg stated , "" I , for example , am not in favor , have never been in favor , of raising the minimu …"
1274,1274,"While essential workers put their lives on the line and working families have to choose between food and medicine , …"
1275,1275,"Let me be as clear as I can be . This is exactly what a climate crisis looks like . If we do nothing , it will get m …"
1276,1276,. @ RashidaTlaib represents the third - poorest district in America . This is the wealthiest country on Earth — no one sh …
1277,1277,We have to make a choice . What kind of nation do we want to be ? Do we want to work together to tackle the problems …
1278,1278,"I ' m honored to have the support of @ CommonDefense . I ' ve proudly stood with veterans my entire career , including ser …"
1279,1279,We are just 35 days from the Iowa caucus and the beginning of the most important election of our lives . I ’ m here wi …
1280,1280,First we won the popular vote in Iowa . Then we won the New Hampshire primary . And now we have won the Nevada caucus …
1281,1281,"The next coronavirus relief package must do more to protect working families and the vulnerable . Join me , Sen . …"
1282,1282,UCSC grad students are fighting to have their labor rights acknowledged . I strongly urge the president of the UC sy …
1283,1283,Every person with a disability deserves the right to live in their community and have the support they need to thri …
1284,1284,Medical debt does not exist in other major countries . When I am president it won ' t exist in the U . S . either .
1285,1285,It is outrageous that right - wing politicians in states like Texas and Ohio are using this crisis to risk women ' s he …
1286,1286,"If you want to be part of a movement to transform America , which doesn ’ t have a super PAC , whose average contributi …"
1287,1287,This is not just a campaign . This is a political movement . Real change never takes place from the top on down . …
1288,1288,"I am honored to have the endorsement of Milwaukee ' s @ AFTLocal212 . Together , we will end student debt and make publi …"
1289,1289,This is disgraceful . All workers deserve the right to bargain and strike for better wages and benefits . To Janet Na …
1290,1290,"In the last few days , Trump and the Republican Party have been attacking our campaign . It looks like the most dange …"
1291,1291,"Amazon made $ 11 , 200 , 000 , 000 in profits last year . Its federal income tax bill : ZERO . It is simply not true that w …"
1292,1292,""" We can ’ t have four more years of profits over people . We need Bernie , we need a movement . We do need a revolution . …"
1293,1293,"Under Medicare for All , rural hospitals would finally have consistent funding rather than being forced into closure …"
1294,1294,"In just the past week our campaign has been endorsed by @ UTLAnow , @ NationalNurses , @ CAYoungDems , @ RightsNH and …"
1295,1295,We are the only campaign that has proposed eliminating all outstanding medical debt . It is unconscionable that in A …
1296,1296,Thank you to everyone who is out in the cold in New Hampshire to knock on doors for our campaign ! It ' s not too lat …
1297,1297,"Today I ' m proud to endorse @ SDGeorgette , who will continue to be a strong advocate for real change as a member of C …"
1298,1298,"Together we can create a nation that leads the world in the struggle for peace and for economic , racial , social and …"
1299,1299,"Transgender people everywhere deserve to live in dignity and security . Together , we will end hatred and bigotry tow …"
1300,1300,I ’ m proud we don ’ t have any billionaires supporting our campaign . The time for the 0 . 1 % calling the shots in our e …
1301,1301,I stand with the workers at @ Culinary226 who are working in hazardous conditions as a result of corporate negligenc …
1302,1302,Polls are one thing . Getting out the vote is something else . We need all the help we can get to make sure our movem …
1303,1303,Are you prepared to stand up for the undocumented ? Are you prepared to stand up to racism ? Are you prepared to stan …
1304,1304,""" In the richest country in the world , it is obscene that millions of people are pushed into poverty and insolvency …"
1305,1305,“ It ’ s time that we become the party of FDR again . It ’ s time for us to become the party of the Civil Rights Act aga …
1306,1306,The time is long overdue for the Native American people to be treated with the respect and dignity they deserve . …
1307,1307,This campaign is not just about me . It ' s about the millions of people struggling to survive within a system that is …
1308,1308,Medicare for All now .
1309,1309,Some campaigns give updates to their donors at closed - door fundraisers over hors d ' oeuvres . Our campaign is a litt …
1310,1310,Trump described the whistleblower as “ treasonous . ” I think treasonous activity is a president trying to undermine t …
1311,1311,"1 in 6 of our children lives in poverty . 500 , 000 + Americans are homeless . 87 million are uninsured or underinsure …"
1312,1312,"Instead of spending $ 1 . 8 trillion annually on weapons of destruction , I will bring global leaders together to confr …"
1313,1313,"I am the son of an immigrant . I will always stand with immigrants . In college , I was arrested fighting segregation …"
1314,1314,"Congratulations to the workers at Velan , @ machinistsunion Local 2704 and @ VermontAflCio for a hard - fought victory i …"
1315,1315,We cannot allow corporate America to continue to destroy journalism . When I am president we will tell the owners of …
1316,1316,"For my entire career I have fought to protect and expand Social Security . After we defeat Donald Trump , together , t …"
1317,1317,"Thanks to the work of community organizers including @ CIYJA and @ CA4ImmiJustice , California has the opportunity to …"
1318,1318,I look forward to debating Joe Biden on Sunday night .
1319,1319,"I ' m looking forward to be back on the campaign trail soon . In the meantime , making calls to voters is the single mo …"
1320,1320,"We are going to defeat Donald Trump because — unlike the president — we are on the side of the working class , not the billionaires ."
1321,1321,"I ' m proud to be the most pro - worker member of Congress and to have stood with unions my entire life . Together , we a …"
1322,1322,"Women in the America and across the world not only deserve full gender equality , but also racial justice , economic …"
1323,1323,"Clear your mind for a moment and count to 10 . In those 10 seconds , Jeff Bezos made more money than the median empl …"
1324,1324,"Donald Trump ’ s food stamp rule is cruel , immoral and outrageous . After giving over a trillion dollars in tax break …"
1325,1325,"Unbelievably , in the U . S . right now , doctors and nurses are unnecessarily putting their lives on the line treating …"
1326,1326,"Union workers earn 22 % more , on average , than non - union workers . I think that explains a lot about why greedy corpo …"
1327,1327,"$ 10 may not seem like the kind of money that can win an election , but someone just gave that amount to our campaign …"
1328,1328,Starting soon : join a supporter call with Bernie and campaign staff ! Dial 855 - 286 - 0288 to join the call at 8 pm ET …
1329,1329,The pharmaceutical industry must be told in no uncertain terms that the medicines that they manufacture for this cr …
1330,1330,Congratulations to @ BilldeBlasio on running a campaign to lift up working people and push for bold solutions we nee …
1331,1331,A vial of insulin costs $ 6 to make . This is not our health care system malfunctioning . This is exactly how it is d …
1332,1332,The big money interests can run all the negative ads they want . It ' s not going to work . Our grassroots movement is …
1333,1333,"We won the popular vote in Iowa , we won the New Hampshire primary and we won the Nevada caucuses . Let ' s keep up the …"
1334,1334,"Our job is to give people hope . If we stand together , there is nothing that we cannot accomplish ."
1335,1335,"Joe Biden thinks we should "" return to normal . "" Normal means 87 million uninsured or underinsured . Normal means fo …"
1336,1336,"No patient should be sued , go into debt or go bankrupt for the "" crime "" of getting sick . We must remove the greed fr …"
1337,1337,"We stand with our LGBTQ + family today , who should never have to fear for their jobs because of who they are . Trump …"
1338,1338,Our victory tonight is the beginning of the end for Donald Trump .
1339,1339,"I am honored to receive the endorsement of @ UNITEHERE11 , one of the fastest - growing local unions in the nation — wh …"
1340,1340,We are ready to take on the greed of fossil fuel executives and the billionaire class who stand in the way of clima …
1341,1341,"Congratulations , @ VOCALNewYork ! Together , we will enact a homes guarantee and end homelessness nationwide ."
1342,1342,"@ NBCAsianAmerica When I ' m president , we will return to a government of , by , and for the people . We ' re building a mu …"
1343,1343,Trump ' s agenda of terrorizing our immigrant neighbors is shameful . It is not what this country is about . On day one …
1344,1344,"El pueblo estadounidense está listo para una revolución política , y estamos agradecidos con todos los que forman pa …"
1345,1345,""" I was the first & amp ; only potential GOP candidate to state there will be no cuts to Social Security , Medicare & amp ; Medic …"
1346,1346,@ _trisha_marie Thank you Patricia !
1347,1347,This is the richest country on Earth . We can and we will end homelessness .
1348,1348,We ’ ve got a long way to go . It ’ s going to be a tough fight and we can ' t take anything for granted . Knock on doors . …
1349,1349,"My parents didn ' t have easy lives . My father , a paint salesman , never made much money . My mother didn ' t live long e …"
1350,1350,Trump and his billionaire friends are using corrupt schemes to profit off low - income communities . When we defeat Tr …
1351,1351,"With only 100 days left until the Iowa caucuses , one of the most important things you can do is make calls to voter …"
1352,1352,"Just as other countries have , including the UK , Norway , and Denmark , we must make sure that every worker in America …"
1353,1353,We are the strongest campaign to defeat Donald Trump .
1354,1354,I doubt that Trump knows what the Constitution of the United States is about .
1355,1355,It ' s going to take more than winning an election to address the climate crisis . That is why we are building a movem …
1356,1356,Every day the media and political establishment tell you : think small . Our campaign understands that if we stand to …
1357,1357,"“ Bernie has a bold vision . Young people feel that sincerity , and I feel it , too . Bernie has got a vision , he ’ s got …"
1358,1358,Here ' s the truth : the billionaire class is fine with corporate socialism when it means they get billions in tax bre …
1359,1359,"What this campaign is about , and what our administration will be about , is making sure that all our people in the w …"
1360,1360,The truth is that we have the resources to make sure every American lives in economic security . What we need is the …
1361,1361,It is 2019 . Women must have equal pay for equal work .
1362,1362,"We are in a housing crisis , and the impact is disproportionately felt by low - wage workers , especially women . We nee …"
1363,1363,This campaign has never been just about electing a president of the United States — as enormously important as that i …
1364,1364,Happy birthday @ iamcardib ! I ' m so glad to have you in the fight to defeat Donald Trump and get millions of young pe …
1365,1365,"Instead of rallying the scientific community , instead of educating the American people about the need for social di …"
1366,1366,I do not think you only have a right to health care if you have the money to afford it . I think you have a right to …
1367,1367,"When it comes to Medicare for All , here is the question : Do we stand with the American people ? Or are we going to …"
